ingame_name,npc_id,npc_id_expanded,x,y,plane,region,is_attackable?,wiki_version,,
Tormented Warrior,3959,3959,2840,2899,0,region_karamja,1,Tormented Warrior,,"|x:2840,y:2899"
Tormented Warrior,3959,3959,2845,2928,0,region_karamja,1,Tormented Warrior,,"|x:2845,y:2928"
Tormented Warrior,3959,3959,2859,2923,0,region_karamja,1,Tormented Warrior,,"|x:2859,y:2923"
Tormented Warrior,3959,3959,2862,2904,0,region_karamja,1,Tormented Warrior,,"|x:2862,y:2904"
Thug,525,525,3160,3568,0,region_wilderness,1,Thug,,"|x:3160,y:3568"
Thug,525,525,3167,3576,0,region_wilderness,1,Thug,,"|x:3167,y:3576"
Thug,525,525,3171,3579,0,region_wilderness,1,Thug,,"|x:3171,y:3579"
Thug,525,525,3172,3561,0,region_wilderness,1,Thug,,"|x:3172,y:3561"
Thug,525,525,3175,3572,0,region_wilderness,1,Thug,,"|x:3175,y:3572"
Thug,525,525,3179,3564,0,region_wilderness,1,Thug,,"|x:3179,y:3564"
Thug,525,525,3184,3580,0,region_wilderness,1,Thug,,"|x:3184,y:3580"
Thug,525,525,3189,3563,0,region_wilderness,1,Thug,,"|x:3189,y:3563"
Thug,525,525,3190,3570,0,region_wilderness,1,Thug,,"|x:3190,y:3570"
Thug,525,525,3123,9929,0,region_wilderness,1,Thug,,"|x:3123,y:9929"
Thug,525,525,3127,9929,0,region_wilderness,1,Thug,,"|x:3127,y:9929"
Thug,525,525,3127,9933,0,region_wilderness,1,Thug,,"|x:3127,y:9933"
Thug,525,525,3130,9930,0,region_wilderness,1,Thug,,"|x:3130,y:9930"
Thug,525,525,3131,9934,0,region_wilderness,1,Thug,,"|x:3131,y:9934"
Thug,525,525,3132,9921,0,region_wilderness,1,Thug,,"|x:3132,y:9921"
Thug,525,525,3132,9926,0,region_wilderness,1,Thug,,"|x:3132,y:9926"
Thug,525,525,3133,9928,0,region_wilderness,1,Thug,,"|x:3133,y:9928"
Thug,525,525,3134,9935,0,region_wilderness,1,Thug,,"|x:3134,y:9935"
Thrower troll,4139,4139,2886,3698,0,region_asgarnia,1,Thrower troll (Trollheim),,"|x:2886,y:3698"
Thrower troll,4138,4138,2889,3699,0,region_asgarnia,1,Thrower troll (Trollheim),,"|x:2889,y:3699"
Thrower troll,4137,4137,2893,3700,0,region_asgarnia,1,Thrower troll (Trollheim),,"|x:2893,y:3700"
Thrower troll,4136,4136,2898,3698,0,region_asgarnia,1,Thrower troll (Trollheim),,"|x:2898,y:3698"
Thrower troll,4135,4135,2902,3696,0,region_asgarnia,1,Thrower troll (Trollheim),,"|x:2902,y:3696"
Thrower Troll,935,935,2851,3598,0,region_asgarnia,1,Thrower Troll,,"|x:2851,y:3598"
Thrower Troll,931,931,2854,3600,0,region_asgarnia,1,Thrower Troll,,"|x:2854,y:3600"
Thrower Troll,932,932,2859,3600,0,region_asgarnia,1,Thrower Troll,,"|x:2859,y:3600"
Thrower Troll,933,933,2863,3600,0,region_asgarnia,1,Thrower Troll,,"|x:2863,y:3600"
Thrower Troll,934,934,2867,3600,0,region_asgarnia,1,Thrower Troll,,"|x:2867,y:3600"
Thrower Troll,935,935,2870,3600,0,region_asgarnia,1,Thrower Troll,,"|x:2870,y:3600"
Thorhild,3677,3677,2502,3852,0,region_fremennik,1,Thorhild,,"|x:2502,y:3852"
Thora,3682,3682,2511,3871,0,region_fremennik,1,Thora (Miscellania),,"|x:2511,y:3871"
Thief,5220,5220,3185,3390,0,region_misthalin,1,"Thief#Varrock Gang, 4",,"|x:3185,y:3390"
Thief,5220,5220,3238,9764,0,region_misthalin,1,"Thief#Varrock Gang, 4",,"|x:3238,y:9764"
Thief,5220,5220,3245,9772,0,region_misthalin,1,"Thief#Varrock Gang, 4",,"|x:3245,y:9772"
Thief,5219,5219,3184,3389,0,region_misthalin,1,"Thief#Varrock Gang, 3",,"|x:3184,y:3389"
Thief,5219,5219,3251,9768,0,region_misthalin,1,"Thief#Varrock Gang, 3",,"|x:3251,y:9768"
Thief,5218,5218,3245,9769,0,region_misthalin,1,"Thief#Varrock Gang, 2",,"|x:3245,y:9769"
Thief,5217,5217,3184,3385,0,region_misthalin,1,"Thief#Varrock Gang, 1",,"|x:3184,y:3385"
Thief,5217,5217,3230,3391,0,region_misthalin,1,"Thief#Varrock Gang, 1",,"|x:3230,y:3391"
Thief,5217,5217,3237,9769,0,region_misthalin,1,"Thief#Varrock Gang, 1",,"|x:3237,y:9769"
Thief,5217,5217,3247,9776,0,region_misthalin,1,"Thief#Varrock Gang, 1",,"|x:3247,y:9776"
Thief,7916,7916,1764,10143,0,region_kourend,1,"Thief#The Warrens, 3",,"|x:1764,y:10143"
Thief,3252,3252,3285,3501,0,region_misthalin,1,Thief#Standard,,"|x:3285,y:3501"
Thief,3252,3252,2785,3179,0,region_karamja,1,Thief#Standard,,"|x:2785,y:3179"
Thief,3252,3252,2796,3177,0,region_karamja,1,Thief#Standard,,"|x:2796,y:3177"
Thief,3252,3252,2803,3179,0,region_karamja,1,Thief#Standard,,"|x:2803,y:3179"
Thief,3252,3252,2812,3159,0,region_karamja,1,Thief#Standard,,"|x:2812,y:3159"
Thief,3252,3252,3014,3232,0,region_asgarnia,1,Thief#Standard,,"|x:3014,y:3232"
Thief,1448,1448,3014,3195,0,region_asgarnia,1,Thief#Port Sarim Jail,,"|x:3014,y:3195"
Thief,3253,3253,3016,3232,0,region_asgarnia,1,Thief#Port Sarim,,"|x:3016,y:3232"
Thief,4247,4247,2564,9609,0,region_kandarin,1,Thief#Monk's Friend,,"|x:2564,y:9609"
Thief,4247,4247,2566,9605,0,region_kandarin,1,Thief#Monk's Friend,,"|x:2566,y:9605"
Thermonuclear smoke devil,499,499,2360,9452,0,region_kandarin,1,Thermonuclear smoke devil,,"|x:2360,y:9452"
The Shaikahan,4708,4708,2906,3095,0,region_karamja,1,The Shaikahan,,"|x:2906,y:3095"
The Kendal,2019,1377,2786,10081,0,region_fremennik,1,The Kendal#Normal,,"|x:2786,y:10081"
The Inadequacy,3473,3473,1823,5149,2,region_fremennik,1,The Inadequacy#Normal,,"|x:1823,y:5149"
Terrorbird,2066,2066,2375,3435,0,region_kandarin,1,Terrorbird#3,,"|x:2375,y:3435"
Terrorbird,2066,2066,2382,3430,0,region_kandarin,1,Terrorbird#3,,"|x:2382,y:3430"
Terrorbird,2065,2065,2378,3429,0,region_kandarin,1,Terrorbird#2,,"|x:2378,y:3429"
Terrorbird,2065,2065,2379,3439,0,region_kandarin,1,Terrorbird#2,,"|x:2379,y:3439"
Terrorbird,2065,2065,2382,3436,0,region_kandarin,1,Terrorbird#2,,"|x:2382,y:3436"
Terrorbird,2064,2064,2436,3434,0,region_kandarin,1,Terrorbird#1,,"|x:2436,y:3434"
Terrorbird,2064,2064,2375,3432,0,region_kandarin,1,Terrorbird#1,,"|x:2375,y:3432"
Terrorbird,2064,2064,2375,3440,0,region_kandarin,1,Terrorbird#1,,"|x:2375,y:3440"
Terrorbird,2064,2064,2378,3431,0,region_kandarin,1,Terrorbird#1,,"|x:2378,y:3431"
Terrorbird,2064,2064,2380,3436,0,region_kandarin,1,Terrorbird#1,,"|x:2380,y:3436"
Terrorbird,2064,2064,2498,3141,0,region_kandarin,1,Terrorbird#1,,"|x:2498,y:3141"
Terrorbird,2064,2064,2504,3140,0,region_kandarin,1,Terrorbird#1,,"|x:2504,y:3140"
Terror dog,6473,6473,3146,4648,0,region_morytania,1,Terror dog#Level 110,,"|x:3146,y:4648"
Terror dog,6473,6473,3148,4645,0,region_morytania,1,Terror dog#Level 110,,"|x:3148,y:4645"
Terror dog,6473,6473,3151,4653,0,region_morytania,1,Terror dog#Level 110,,"|x:3151,y:4653"
Terror dog,6473,6473,3152,4647,0,region_morytania,1,Terror dog#Level 110,,"|x:3152,y:4647"
Terror dog,6474,6474,3140,4647,0,region_morytania,1,Terror dog#Level 100,,"|x:3140,y:4647"
Terror dog,6474,6474,3140,4653,0,region_morytania,1,Terror dog#Level 100,,"|x:3140,y:4653"
Terror dog,6474,6474,3146,4656,0,region_morytania,1,Terror dog#Level 100,,"|x:3146,y:4656"
Terror dog,6474,6474,3158,4647,0,region_morytania,1,Terror dog#Level 100,,"|x:3158,y:4647"
Terror dog,6474,6474,3158,4653,0,region_morytania,1,Terror dog#Level 100,,"|x:3158,y:4653"
Temple Spider,8703,8703,1829,9960,0,region_kourend,1,Temple Spider,,"|x:1829,y:9960"
Temple Spider,8703,8703,1830,9958,0,region_kourend,1,Temple Spider,,"|x:1830,y:9958"
Temple Spider,8703,8703,1832,9960,0,region_kourend,1,Temple Spider,,"|x:1832,y:9960"
Temple Spider,8703,8703,1833,9957,0,region_kourend,1,Temple Spider,,"|x:1833,y:9957"
Temple Spider,8703,8703,1834,9953,0,region_kourend,1,Temple Spider,,"|x:1834,y:9953"
Temple Spider,8703,8703,1835,9960,0,region_kourend,1,Temple Spider,,"|x:1835,y:9960"
Temple Spider,8703,8703,1836,9950,0,region_kourend,1,Temple Spider,,"|x:1836,y:9950"
Temple Spider,8703,8703,1837,9952,0,region_kourend,1,Temple Spider,,"|x:1837,y:9952"
Temple Spider,8703,8703,1837,9955,0,region_kourend,1,Temple Spider,,"|x:1837,y:9955"
Temple Spider,8703,8703,1838,9958,0,region_kourend,1,Temple Spider,,"|x:1838,y:9958"
Temple Spider,8703,8703,1838,9965,0,region_kourend,1,Temple Spider,,"|x:1838,y:9965"
Temple Spider,8703,8703,1839,9960,0,region_kourend,1,Temple Spider,,"|x:1839,y:9960"
Temple Spider,8703,8703,1840,9951,0,region_kourend,1,Temple Spider,,"|x:1840,y:9951"
Temple Spider,8703,8703,1840,9956,0,region_kourend,1,Temple Spider,,"|x:1840,y:9956"
Temple Spider,8703,8703,1841,9963,0,region_kourend,1,Temple Spider,,"|x:1841,y:9963"
Temple Spider,8703,8703,1842,9953,0,region_kourend,1,Temple Spider,,"|x:1842,y:9953"
Temple Spider,8703,8703,1842,9959,0,region_kourend,1,Temple Spider,,"|x:1842,y:9959"
Temple Spider,8703,8703,1843,9957,0,region_kourend,1,Temple Spider,,"|x:1843,y:9957"
Temple Spider,8703,8703,1844,9961,0,region_kourend,1,Temple Spider,,"|x:1844,y:9961"
Temple Spider,8703,8703,1845,9954,0,region_kourend,1,Temple Spider,,"|x:1845,y:9954"
Temple Spider,8703,8703,1845,9958,0,region_kourend,1,Temple Spider,,"|x:1845,y:9958"
Temple Guardian,3487,7620,3405,9902,0,region_morytania,1,Temple Guardian,,"|x:3405,y:9902"
Tarik,4757,4757,3438,2917,0,region_desert,1,Tarik (Nardah),,"|x:3438,y:2917"
Taloned Wyvern,7793,7793,3605,10215,0,region_misthalin,1,Taloned Wyvern,,"|x:3605,y:10215"
Taloned Wyvern,7793,7793,3608,10204,0,region_misthalin,1,Taloned Wyvern,,"|x:3608,y:10204"
Taloned Wyvern,7793,7793,3610,10215,0,region_misthalin,1,Taloned Wyvern,,"|x:3610,y:10215"
Taloned Wyvern,7793,7793,3612,10210,0,region_misthalin,1,Taloned Wyvern,,"|x:3612,y:10210"
Taloned Wyvern,7793,7793,3622,10291,0,region_misthalin,1,Taloned Wyvern,,"|x:3622,y:10291"
Taloned Wyvern,7793,7793,3627,10288,0,region_misthalin,1,Taloned Wyvern,,"|x:3627,y:10288"
Taloned Wyvern,7793,7793,3628,10282,0,region_misthalin,1,Taloned Wyvern,,"|x:3628,y:10282"
Taloned Wyvern,7793,7793,3634,10280,0,region_misthalin,1,Taloned Wyvern,,"|x:3634,y:10280"
Swamp frog,8578,8578,1235,3641,0,region_kourend,1,Swamp frog,,"|x:1235,y:3641"
Swamp frog,8578,8578,1240,3636,0,region_kourend,1,Swamp frog,,"|x:1240,y:3636"
Swamp frog,8578,8578,1241,3647,0,region_kourend,1,Swamp frog,,"|x:1241,y:3647"
Swamp frog,8578,8578,1246,3632,0,region_kourend,1,Swamp frog,,"|x:1246,y:3632"
Swamp frog,8578,8578,1250,3631,0,region_kourend,1,Swamp frog,,"|x:1250,y:3631"
Swamp frog,8578,8578,1259,3637,0,region_kourend,1,Swamp frog,,"|x:1259,y:3637"
Swamp frog,8578,8578,1286,3650,0,region_kourend,1,Swamp frog,,"|x:1286,y:3650"
Swamp frog,8578,8578,1286,3651,0,region_kourend,1,Swamp frog,,"|x:1286,y:3651"
Swamp frog,8578,8578,1287,3650,0,region_kourend,1,Swamp frog,,"|x:1287,y:3650"
Swamp frog,8578,8578,1287,3651,0,region_kourend,1,Swamp frog,,"|x:1287,y:3651"
Swamp frog,8578,8578,1308,3672,0,region_kourend,1,Swamp frog,,"|x:1308,y:3672"
Swamp frog,8578,8578,1308,3673,0,region_kourend,1,Swamp frog,,"|x:1308,y:3673"
Swamp frog,8578,8578,1308,3674,0,region_kourend,1,Swamp frog,,"|x:1308,y:3674"
Swamp frog,8578,8578,1309,3672,0,region_kourend,1,Swamp frog,,"|x:1309,y:3672"
Swamp frog,8578,8578,1309,3673,0,region_kourend,1,Swamp frog,,"|x:1309,y:3673"
Swamp frog,8578,8578,1309,3674,0,region_kourend,1,Swamp frog,,"|x:1309,y:3674"
Svetlana,2621,2621,3501,3493,0,region_morytania,1,Svetlana,,"|x:3501,y:3493"
Suqah,787,787,2114,3938,0,region_fremennik,1,Suqah,,"|x:2114,y:3938"
Suqah,787,787,2116,3945,0,region_fremennik,1,Suqah,,"|x:2116,y:3945"
Suqah,790,790,2117,3926,0,region_fremennik,1,Suqah,,"|x:2117,y:3926"
Suqah,790,790,2117,3951,0,region_fremennik,1,Suqah,,"|x:2117,y:3951"
Suqah,788,788,2122,3939,0,region_fremennik,1,Suqah,,"|x:2122,y:3939"
Suqah,790,790,2133,3942,0,region_fremennik,1,Suqah,,"|x:2133,y:3942"
Suqah,793,793,2135,3930,0,region_fremennik,1,Suqah,,"|x:2135,y:3930"
Suqah,787,787,2137,3946,0,region_fremennik,1,Suqah,,"|x:2137,y:3946"
Suqah,787,787,2142,3939,0,region_fremennik,1,Suqah,,"|x:2142,y:3939"
Suqah,791,791,2147,3944,0,region_fremennik,1,Suqah,,"|x:2147,y:3944"
Suqah,787,787,2148,3935,0,region_fremennik,1,Suqah,,"|x:2148,y:3935"
Suqah,787,787,2149,3940,0,region_fremennik,1,Suqah,,"|x:2149,y:3940"
Suqah,787,787,2155,3943,0,region_fremennik,1,Suqah,,"|x:2155,y:3943"
Suqah,792,792,2160,3937,0,region_fremennik,1,Suqah,,"|x:2160,y:3937"
Suqah,788,788,2096,3942,0,region_fremennik,1,Suqah,,"|x:2096,y:3942"
Suqah,789,789,2108,3946,0,region_fremennik,1,Suqah,,"|x:2108,y:3946"
Suqah,788,788,2120,3856,0,region_fremennik,1,Suqah,,"|x:2120,y:3856"
Suqah,789,789,2132,3871,0,region_fremennik,1,Suqah,,"|x:2132,y:3871"
Suqah,791,791,2136,3853,0,region_fremennik,1,Suqah,,"|x:2136,y:3853"
Suqah,792,792,2141,3856,0,region_fremennik,1,Suqah,,"|x:2141,y:3856"
Suqah,787,787,2142,3900,0,region_fremennik,1,Suqah,,"|x:2142,y:3900"
Suqah,790,790,2064,3880,0,region_fremennik,1,Suqah,,"|x:2064,y:3880"
Suqah,788,788,2070,3878,0,region_fremennik,1,Suqah,,"|x:2070,y:3878"
Suqah,791,791,2075,3886,0,region_fremennik,1,Suqah,,"|x:2075,y:3886"
Suqah,787,787,2079,3882,0,region_fremennik,1,Suqah,,"|x:2079,y:3882"
Suqah,792,792,2101,3871,0,region_fremennik,1,Suqah,,"|x:2101,y:3871"
Suqah,789,789,2106,3866,0,region_fremennik,1,Suqah,,"|x:2106,y:3866"
Sulphur Lizard,8614,8614,1327,10172,1,region_kourend,1,Sulphur Lizard,,"|x:1327,y:10172"
Sulphur Lizard,8614,8614,1333,10171,1,region_kourend,1,Sulphur Lizard,,"|x:1333,y:10171"
Sulphur Lizard,8614,8614,1326,10179,1,region_kourend,1,Sulphur Lizard,,"|x:1326,y:10179"
Sulphur Lizard,8614,8614,1326,10183,1,region_kourend,1,Sulphur Lizard,,"|x:1326,y:10183"
Sulphur Lizard,8614,8614,1330,10183,1,region_kourend,1,Sulphur Lizard,,"|x:1330,y:10183"
Sulphur Lizard,8614,8614,1331,10178,1,region_kourend,1,Sulphur Lizard,,"|x:1331,y:10178"
Sulphur Lizard,8614,8614,1334,10189,1,region_kourend,1,Sulphur Lizard,,"|x:1334,y:10189"
Sulphur Lizard,8614,8614,1335,10178,1,region_kourend,1,Sulphur Lizard,,"|x:1335,y:10178"
Sulphur Lizard,8614,8614,1335,10186,1,region_kourend,1,Sulphur Lizard,,"|x:1335,y:10186"
Sulphur Lizard,8614,8614,1336,10182,1,region_kourend,1,Sulphur Lizard,,"|x:1336,y:10182"
Sulphur Lizard,8614,8614,1340,10180,1,region_kourend,1,Sulphur Lizard,,"|x:1340,y:10180"
Sulphur Lizard,8614,8614,1340,10185,1,region_kourend,1,Sulphur Lizard,,"|x:1340,y:10185"
Sulphur Lizard,8614,8614,1346,10182,1,region_kourend,1,Sulphur Lizard,,"|x:1346,y:10182"
Strangled,12432,12432,1117,3344,0,region_varlamore,1,Strangled#Strangled 4,,"|x:1117,y:3344"
Strangled,12432,12432,1143,3381,0,region_varlamore,1,Strangled#Strangled 4,,"|x:1143,y:3381"
Strangled,12432,12432,1178,3394,0,region_kourend,1,Strangled#Strangled 4,,"|x:1178,y:3394"
Strangled,12431,12431,1108,3369,0,region_varlamore,1,Strangled#Strangled 3,,"|x:1108,y:3369"
Strangled,12435,12435,1144,3344,0,region_varlamore,1,Strangled#Strangled 3,,"|x:1144,y:3344"
Strangled,12431,12431,1160,3386,0,region_varlamore,1,Strangled#Strangled 3,,"|x:1160,y:3386"
Strangled,12435,12435,1164,3386,0,region_varlamore,1,Strangled#Strangled 3,,"|x:1164,y:3386"
Strangled,12435,12435,1174,3402,0,region_kourend,1,Strangled#Strangled 3,,"|x:1174,y:3402"
Strangled,12431,12431,1188,3415,0,region_kourend,1,Strangled#Strangled 3,,"|x:1188,y:3415"
Strangled,12435,12435,1188,3425,0,region_kourend,1,Strangled#Strangled 3,,"|x:1188,y:3425"
Strangled,12434,12434,1112,3373,0,region_varlamore,1,Strangled#Strangled 2,,"|x:1112,y:3373"
Strangled,12434,12434,1128,3342,0,region_varlamore,1,Strangled#Strangled 2,,"|x:1128,y:3342"
Strangled,12430,12430,1143,3386,0,region_varlamore,1,Strangled#Strangled 2,,"|x:1143,y:3386"
Strangled,12430,12430,1171,3372,0,region_varlamore,1,Strangled#Strangled 2,,"|x:1171,y:3372"
Strangled,12434,12434,1161,3429,0,region_kourend,1,Strangled#Strangled 2,,"|x:1161,y:3429"
Strangled,12434,12434,1162,3394,0,region_kourend,1,Strangled#Strangled 2,,"|x:1162,y:3394"
Strangled,12434,12434,1185,3399,0,region_kourend,1,Strangled#Strangled 2,,"|x:1185,y:3399"
Strangled,12430,12430,1188,3409,0,region_kourend,1,Strangled#Strangled 2,,"|x:1188,y:3409"
Strangled,12429,12429,1115,3357,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1115,y:3357"
Strangled,12429,12429,1131,3344,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1131,y:3344"
Strangled,12433,12433,1136,3385,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1136,y:3385"
Strangled,12433,12433,1140,3334,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1140,y:3334"
Strangled,12433,12433,1142,3375,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1142,y:3375"
Strangled,12429,12429,1154,3379,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1154,y:3379"
Strangled,12429,12429,1161,3351,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1161,y:3351"
Strangled,12433,12433,1176,3382,0,region_varlamore,1,Strangled#Strangled 1,,"|x:1176,y:3382"
Strangled,12433,12433,1168,3406,0,region_kourend,1,Strangled#Strangled 1,,"|x:1168,y:3406"
Strangled,12429,12429,1170,3414,0,region_kourend,1,Strangled#Strangled 1,,"|x:1170,y:3414"
Strangled,12433,12433,1175,3441,0,region_kourend,1,Strangled#Strangled 1,,"|x:1175,y:3441"
Strangled,12429,12429,1193,3418,0,region_kourend,1,Strangled#Strangled 1,,"|x:1193,y:3418"
Strangled Lynx,12290,12290,1128,3321,0,region_varlamore,1,Strangled Lynx,,"|x:1128,y:3321"
Strangled Boar,12289,12289,1154,3444,0,region_kourend,1,Strangled Boar,,"|x:1154,y:3444"
Strangled Bear,12288,12288,1184,3354,0,region_varlamore,1,Strangled Bear,,"|x:1184,y:3354"
Stone Guardian,8065,8065,2820,9228,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2820,y:9228"
Stone Guardian,8065,8065,2820,9273,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2820,y:9273"
Stone Guardian,8065,8065,2832,9247,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2832,y:9247"
Stone Guardian,8065,8065,2843,9260,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2843,y:9260"
Stone Guardian,8065,8065,2848,9235,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2848,y:9235"
Stone Guardian,8065,8065,2850,9220,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2850,y:9220"
Stone Guardian,8065,8065,2856,9274,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2856,y:9274"
Stone Guardian,8065,8065,2858,9251,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2858,y:9251"
Stone Guardian,8065,8065,2868,9241,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2868,y:9241"
Stone Guardian,8065,8065,2870,9263,0,region_karamja,1,Stone Guardian#Ranged,,"|x:2870,y:9263"
Stone Guardian,8064,8064,2826,9231,0,region_karamja,1,Stone Guardian#Melee,,"|x:2826,y:9231"
Stone Guardian,8064,8064,2828,9252,0,region_karamja,1,Stone Guardian#Melee,,"|x:2828,y:9252"
Stone Guardian,8064,8064,2829,9275,0,region_karamja,1,Stone Guardian#Melee,,"|x:2829,y:9275"
Stone Guardian,8064,8064,2841,9239,0,region_karamja,1,Stone Guardian#Melee,,"|x:2841,y:9239"
Stone Guardian,8064,8064,2844,9223,0,region_karamja,1,Stone Guardian#Melee,,"|x:2844,y:9223"
Stone Guardian,8064,8064,2851,9264,0,region_karamja,1,Stone Guardian#Melee,,"|x:2851,y:9264"
Stone Guardian,8064,8064,2859,9244,0,region_karamja,1,Stone Guardian#Melee,,"|x:2859,y:9244"
Stone Guardian,8064,8064,2863,9223,0,region_karamja,1,Stone Guardian#Melee,,"|x:2863,y:9223"
Stone Guardian,8064,8064,2864,9274,0,region_karamja,1,Stone Guardian#Melee,,"|x:2864,y:9274"
Stone Guardian,8064,8064,2875,9255,0,region_karamja,1,Stone Guardian#Melee,,"|x:2875,y:9255"
Stone Guardian,8066,8066,2819,9258,0,region_karamja,1,Stone Guardian#Magic,,"|x:2819,y:9258"
Stone Guardian,8066,8066,2828,9240,0,region_karamja,1,Stone Guardian#Magic,,"|x:2828,y:9240"
Stone Guardian,8066,8066,2831,9219,0,region_karamja,1,Stone Guardian#Magic,,"|x:2831,y:9219"
Stone Guardian,8066,8066,2839,9267,0,region_karamja,1,Stone Guardian#Magic,,"|x:2839,y:9267"
Stone Guardian,8066,8066,2840,9251,0,region_karamja,1,Stone Guardian#Magic,,"|x:2840,y:9251"
Stone Guardian,8066,8066,2856,9267,0,region_karamja,1,Stone Guardian#Magic,,"|x:2856,y:9267"
Stone Guardian,8066,8066,2860,9256,0,region_karamja,1,Stone Guardian#Magic,,"|x:2860,y:9256"
Stone Guardian,8066,8066,2874,9275,0,region_karamja,1,Stone Guardian#Magic,,"|x:2874,y:9275"
Stone Guardian,8066,8066,2875,9221,0,region_karamja,1,Stone Guardian#Magic,,"|x:2875,y:9221"
Stone Guardian,8066,8066,2875,9234,0,region_karamja,1,Stone Guardian#Magic,,"|x:2875,y:9234"
Stick,926,926,2857,3591,0,region_asgarnia,1,Stick,,"|x:2857,y:3591"
Steel dragon,7255,7255,1607,10057,0,region_kourend,1,Steel dragon#Level 274,,"|x:1607,y:10057"
Steel dragon,7255,7255,1609,10050,0,region_kourend,1,Steel dragon#Level 274,,"|x:1609,y:10050"
Steel dragon,275,275,2632,9420,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2632,y:9420"
Steel dragon,275,275,2637,9425,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2637,y:9425"
Steel dragon,275,275,2638,9432,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2638,y:9432"
Steel dragon,275,275,2639,9418,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2639,y:9418"
Steel dragon,275,275,2646,9424,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2646,y:9424"
Steel dragon,275,275,2646,9431,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2646,y:9431"
Steel dragon,275,275,2653,9427,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2653,y:9427"
Steel dragon,275,275,2655,9419,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2655,y:9419"
Steel dragon,275,275,2663,9417,0,region_karamja,1,Steel dragon#Level 246 (Task only),,"|x:2663,y:9417"
Steel dragon,274,274,2702,9447,0,region_karamja,1,Steel dragon#Level 246,,"|x:2702,y:9447"
Steel dragon,274,274,2712,9435,0,region_karamja,1,Steel dragon#Level 246,,"|x:2712,y:9435"
Steel dragon,274,274,2723,9458,0,region_karamja,1,Steel dragon#Level 246,,"|x:2723,y:9458"
Steel dragon,274,274,2726,9445,0,region_karamja,1,Steel dragon#Level 246,,"|x:2726,y:9445"
Starlight,2206,2206,2903,5261,0,region_asgarnia,1,Starlight,,"|x:2903,y:5261"
Stag,1845,1845,3193,6139,0,region_tirannwn,1,Stag,,"|x:3193,y:6139"
Stag,1845,1845,2169,3387,0,region_tirannwn,1,Stag,,"|x:2169,y:3387"
Stag,1845,1845,3037,4503,0,region_misthalin,1,Stag,,"|x:3037,y:4503"
Stag,1845,1845,3050,4494,0,region_misthalin,1,Stag,,"|x:3050,y:4494"
Spitting Wyvern,7794,7794,3623,10189,0,region_misthalin,1,Spitting Wyvern,,"|x:3623,y:10189"
Spitting Wyvern,7794,7794,3623,10195,0,region_misthalin,1,Spitting Wyvern,,"|x:3623,y:10195"
Spitting Wyvern,7794,7794,3624,10185,0,region_misthalin,1,Spitting Wyvern,,"|x:3624,y:10185"
Spitting Wyvern,7794,7794,3630,10193,0,region_misthalin,1,Spitting Wyvern,,"|x:3630,y:10193"
Spitting Wyvern,7794,7794,3603,10273,0,region_misthalin,1,Spitting Wyvern,,"|x:3603,y:10273"
Spitting Wyvern,7794,7794,3604,10266,0,region_misthalin,1,Spitting Wyvern,,"|x:3604,y:10266"
Spitting Wyvern,7794,7794,3611,10280,0,region_misthalin,1,Spitting Wyvern,,"|x:3611,y:10280"
Spitting Wyvern,7794,7794,3612,10274,0,region_misthalin,1,Spitting Wyvern,,"|x:3612,y:10274"
Spiritual Warrior,11290,11290,2881,5218,0,region_asgarnia,1,Spiritual warrior#Zaros,,"|x:2881,y:5218"
Spiritual Warrior,11290,11290,2883,5204,0,region_asgarnia,1,Spiritual warrior#Zaros,,"|x:2883,y:5204"
Spiritual Warrior,11290,11290,2890,5208,0,region_asgarnia,1,Spiritual warrior#Zaros,,"|x:2890,y:5208"
Spiritual Warrior,11290,11290,2894,5200,0,region_asgarnia,1,Spiritual warrior#Zaros,,"|x:2894,y:5200"
Spiritual Warrior,11290,11290,2852,5208,0,region_asgarnia,1,Spiritual warrior#Zaros,,"|x:2852,y:5208"
